ra_deg,dec_deg,mag,name,desig
285.30534,2.03322,6.92,HIP 93385,
287.13900,50.36387,6.92,HIP 94023,
287.34636,30.56627,6.92,HIP 94104,
288.68630,6.04855,6.92,HIP 94564,
292.55249,56.64442,6.92,HIP 95901,
294.27751,22.00595,6.92,HIP 96499,
295.58050,18.46564,6.92,HIP 96936,
300.69421,37.81279,6.92,HIP 98697,
300.71736,10.91170,6.92,HIP 98705,
303.01560,47.73704,6.92,HR 7721,
303.16087,-6.36614,6.92,HIP 99588,
303.64554,-64.42977,6.92,HIP 99772,
304.22911,31.50521,6.92,HIP 99967,
304.65625,0.64107,6.92,HIP 100121,
310.42420,24.18248,6.92,HIP 102120,
315.72945,32.34988,6.92,HIP 103876,
316.63925,-0.10502,6.92,HIP 104189,
317.53100,-64.02545,6.92,HIP 104501,
321.31565,-34.85673,6.92,HIP 105764,
323.16649,42.29554,6.92,HIP 106373,
325.32772,-35.58503,6.92,HIP 107079,
328.74867,53.93560,6.92,HIP 108174,
329.55606,82.86948,6.92,HR 8423,
331.23581,47.23458,6.92,HIP 109002,
334.16784,22.89608,6.92,HIP 109992,
335.18550,-34.51657,6.92,HIP 110325,
348.10420,36.96779,6.92,HIP 114565,
350.15878,21.18929,6.92,HIP 115249,
353.36935,-4.40129,6.92,HIP 116266,
354.14172,-44.89283,6.92,HIP 116510,
354.92118,-66.25374,6.92,HIP 116749,
355.37339,40.55449,6.92,HIP 116882,
358.45827,60.85340,6.92,HIP 117830,
358.69824,18.74679,6.92,HIP 117888,
0.51090,-2.76617,6.93,HIP 159,
1.33314,-38.85715,6.93,HIP 441,
1.58413,40.89874,6.93,HIP 525,
2.26521,40.84286,6.93,HIP 737,
2.89718,-18.60066,6.93,HIP 932,
11.93755,26.29165,6.93,HIP 3719,
14.06173,35.22862,6.93,HIP 4390,
16.65678,8.36004,6.93,HIP 5209,
17.30447,69.68652,6.93,HIP 5414,
23.47647,35.60820,6.93,HIP 7289,
29.15650,-81.49923,6.93,HIP 9052,
29.85849,-40.72721,6.93,HIP 9296,
32.43834,-51.73087,6.93,HIP 10091,
36.10880,-37.36140,6.93,HIP 11222,
36.12717,9.71321,6.93,HIP 11228,
38.78106,66.04936,6.93,HIP 12030,
38.98635,-17.63270,6.93,HIP 12102,
43.04711,37.09409,6.93,HIP 13378,
51.01750,74.17099,6.93,HIP 15843,
51.91235,49.59992,6.93,HIP 16118,
54.21423,-33.78067,6.93,HIP 16851,
56.84287,-29.46865,6.93,HIP 17693,
57.51085,-45.38538,6.93,HIP 17925,
57.56901,-32.28539,6.93,HIP 17951,
58.37730,-14.97055,6.93,HIP 18192,
60.66028,-0.80104,6.93,HIP 18863,
63.96534,-22.15142,6.93,HIP 19881,
67.41225,5.16427,6.93,HIP 20958,
70.53393,-37.61347,6.93,HIP 21869,
76.07499,-6.03130,6.93,HIP 23586,
78.62735,-26.20869,6.93,HIP 24430,
79.63596,48.92350,6.93,HIP 24766,
85.31289,33.91891,6.93,HIP 26774,
87.19715,11.99720,6.93,HIP 27453,
88.05782,38.56011,6.93,HIP 27723,
90.31107,-60.48562,6.93,HIP 28521,
91.16559,38.57512,6.93,HIP 28787,
92.12652,13.97106,6.93,HIP 29126,
92.24867,2.49640,6.93,HIP 29154,
92.69733,13.65947,6.93,HIP 29310,
92.96422,21.86823,6.93,HR 2190,
101.29053,39.36814,6.93,HIP 32350,
104.14592,-8.33373,6.93,HIP 33385,
108.47955,78.75245,6.93,HIP 34952,
109.28974,33.09205,6.93,HIP 35265,
111.47554,18.14747,6.93,HIP 36060,
111.64926,-13.18898,6.93,HIP 36134,
113.55397,-20.13741,6.93,HIP 36808,
115.54846,-55.17896,6.93,HIP 37533,
115.76271,-27.66838,6.93,HIP 37611,
116.73624,-52.34716,6.93,HIP 37966,
116.77997,-41.50373,6.93,HIP 37983,
123.61269,20.70780,6.93,HIP 40361,
125.12163,9.40012,6.93,HIP 40879,
125.87796,-30.80132,6.93,HIP 41131,
126.32623,-22.14026,6.93,HIP 41280,
132.13686,2.56366,6.93,HIP 43241,
132.69417,78.16514,6.93,HIP 43431,
133.91935,-2.79078,6.93,HIP 43837,
134.28114,44.40930,6.93,HIP 43954,
134.73252,-68.13925,6.93,HIP 44099,
134.83602,-63.46681,6.93,HIP 44135,
135.82513,-70.60667,6.93,HIP 44445,
145.23357,-54.98343,6.93,HIP 47495,
145.64427,32.99488,6.93,HIP 47617,
148.12554,35.52462,6.93,HIP 48436,
149.06493,-31.09148,6.93,HIP 48723,
150.32637,28.78441,6.93,HIP 49103,
168.09474,34.78466,6.93,HIP 54734,
168.42079,20.12883,6.93,HIP 54844,
169.76486,62.18267,6.93,HIP 55256,
170.97225,37.23483,6.93,HIP 55641,
175.38552,-77.05469,6.93,HIP 57027,
175.87785,-15.04283,6.93,HIP 57173,
179.52834,-4.37049,6.93,HIP 58368,
179.63281,47.76540,6.93,HIP 58406,
180.30737,12.37779,6.93,HIP 58616,
181.75562,-23.76626,6.93,HIP 59087,
182.91763,4.05591,6.93,HIP 59451,
187.22862,-61.87091,6.93,HIP 60905,
187.74254,65.89785,6.93,HIP 61068,
192.46476,-50.32385,6.93,HIP 62618,
193.09524,17.10839,6.93,33 Com,
194.32929,-8.91082,6.93,HIP 63225,
195.94740,-40.85120,6.93,HIP 63740,
198.46771,-45.18580,6.93,HIP 64550,
200.29536,37.85711,6.93,HIP 65159,
202.80480,-13.44878,6.93,HIP 65949,
203.96691,8.29278,6.93,HIP 66345,
204.13999,52.68751,6.93,HIP 66380,
206.79404,-52.26926,6.93,HIP 67260,
215.98222,-29.67630,6.93,HIP 70375,
217.95881,-76.27396,6.93,HIP 71055,
225.77685,-17.63295,6.93,HIP 73636,
229.73114,-1.59239,6.93,HIP 74948,
232.01887,11.86167,6.93,HIP 75714,
232.46131,82.26362,6.93,HIP 75870,
241.46775,9.93596,6.93,HIP 78858,
243.59219,2.64719,6.93,HIP 79595,
246.07268,55.33197,6.93,HIP 80364,
246.10056,10.25433,6.93,HIP 80372,
247.14289,1.58687,6.93,HIP 80695,
249.62894,-39.15233,6.93,HIP 81477,
253.51056,-54.43831,6.93,HIP 82678,
255.22796,-76.21872,6.93,HIP 83247,
257.03456,-48.88377,6.93,HIP 83849,
257.56224,-19.43627,6.93,HIP 83998,
258.92118,-9.80881,6.93,HIP 84430,
259.87459,-45.63996,6.93,HIP 84757,
266.36360,11.14470,6.93,HIP 86906,
266.45672,-64.32528,6.93,HIP 86935,
270.97555,26.65125,6.93,HIP 88474,
274.62696,-34.68612,6.93,HIP 89708,
278.28525,40.53233,6.93,HIP 90948,
280.09419,8.86845,6.93,HIP 91571,
281.51477,-42.56637,6.93,HIP 92085,
282.53685,-3.62267,6.93,HIP 92426,
283.30656,-73.62967,6.93,HIP 92690,
284.54486,-20.42376,6.93,HIP 93118,
286.04064,17.55609,6.93,HIP 93645,
289.21755,-10.97177,6.93,HIP 94757,
289.22126,63.20740,6.93,HIP 94760,
289.28787,39.02863,6.93,HIP 94781,
292.74249,-14.56322,6.93,HIP 95974,
294.32329,38.59421,6.93,HIP 96517,
294.54039,17.24322,6.93,HIP 96588,
300.24475,31.23046,6.93,HIP 98525,
300.69711,28.51483,6.93,HIP 98699,
301.33474,0.45450,6.93,HIP 98945,
302.52445,-43.89424,6.93,HIP 99364,
303.79430,-3.50358,6.93,HIP 99816,
304.20942,-3.49168,6.93,HIP 99956,
304.62522,-72.80813,6.93,HIP 100110,
305.11859,-19.64718,6.93,HIP 100290,
309.53602,-4.38184,6.93,HIP 101827,
310.94863,23.79111,6.93,HIP 102309,
313.74054,33.76400,6.93,HIP 103242,
314.41524,26.40508,6.93,HIP 103455,
317.89290,-56.51720,6.93,HIP 104620,
318.82200,-58.92961,6.93,HIP 104929,
320.08560,33.48543,6.93,HIP 105352,
320.65423,-5.63332,6.93,HIP 105550,
320.93745,69.53444,6.93,HIP 105635,
324.13583,-5.05252,6.93,HIP 106686,
325.26576,34.67515,6.93,HIP 107066,
330.01408,65.43277,6.93,HIP 108603,
331.12951,10.24031,6.93,HIP 108963,
331.30779,63.57842,6.93,HIP 109029,
332.43538,64.12237,6.93,HIP 109393,
333.12066,76.46188,6.93,HIP 109629,
333.35991,-11.92612,6.93,40 Aqr,
335.85270,-46.66859,6.93,HIP 110520,
339.81678,-10.02780,6.93,64 Aqr,
340.74204,1.21734,6.93,HIP 112153,
341.14134,-63.95391,6.93,HIP 112281,
342.32153,-23.09255,6.93,HIP 112693,
343.22601,38.61601,6.93,HIP 112987,
348.99303,-1.42389,6.93,HIP 114864,
349.10607,-55.52693,6.93,HIP 114899,
349.24412,-18.87320,6.93,HIP 114951,
353.49252,43.90424,6.93,HIP 116312,
356.18930,43.74627,6.93,HIP 117129,
6.59088,49.04899,6.94,HIP 2087,
8.04741,53.81510,6.94,HIP 2537,
8.12502,51.72826,6.94,HIP 2557,
10.65829,52.33715,6.94,HIP 3346,
11.22767,-63.19662,6.94,HIP 3517,
20.45357,-66.38413,6.94,HIP 6369,
24.58299,2.58607,6.94,HIP 7632,
25.94601,55.87749,6.94,HIP 8081,
27.94961,75.58959,6.94,HIP 8690,
29.51574,31.13438,6.94,HIP 9171,
34.93534,60.02954,6.94,HIP 10856,
40.57695,34.29474,6.94,HIP 12628,
42.18209,31.11519,6.94,HIP 13118,
42.18513,-73.84150,6.94,HIP 13119,
48.29403,31.06905,6.94,HIP 14988,
54.97268,-28.51149,6.94,HIP 17108,
59.56345,-49.60999,6.94,HIP 18554,
61.40273,-31.05096,6.94,HIP 19091,
63.75121,-16.18073,6.94,HIP 19820,
63.85745,6.19965,6.94,HR 1321,
66.77025,18.20754,6.94,HIP 20780,
68.27964,67.63143,6.94,HIP 21219,
72.93109,45.83416,6.94,HIP 22596,
79.87992,-25.12419,6.94,HIP 24840,
81.81092,-34.61436,6.94,HIP 25504,
87.17087,-1.78557,6.94,HIP 27446,
87.76359,11.49889,6.94,HIP 27641,
91.05439,-14.08432,6.94,HIP 28743,
91.17848,-1.58046,6.94,HIP 28792,
91.78916,9.16598,6.94,HIP 29002,
91.85768,36.27465,6.94,HIP 29024,
93.26175,-4.93528,6.94,HIP 29513,
95.02845,-7.87198,6.94,HIP 30105,
97.06101,-77.29088,6.94,HIP 30795,
97.21062,52.44877,6.94,HIP 30869,
98.72604,-30.09202,6.94,HIP 31398,
99.69969,6.90188,6.94,HIP 31787,
100.49874,-16.00721,6.94,HIP 32069,
104.54895,22.47589,6.94,HIP 33537,
107.60195,-55.58771,6.94,HIP 34631,
112.27410,-18.87521,6.94,HIP 36364,
114.27389,16.90425,6.94,HIP 37074,
115.83422,-22.29858,6.94,HIP 37632,
118.03526,-3.05413,6.94,HIP 38410,
122.66820,2.94948,6.94,HIP 40036,
122.82814,-45.81812,6.94,HIP 40088,
124.36812,-32.87005,6.94,HIP 40608,
126.52600,-8.51511,6.94,HIP 41343,
128.78904,0.36262,6.94,HIP 42119,
129.92043,-29.08267,6.94,HIP 42482,
132.48941,6.54717,6.94,HIP 43362,
135.22227,-24.15364,6.94,HIP 44268,
135.71590,-32.44006,6.94,HIP 44415,
137.02284,-58.12961,6.94,HIP 44827,
140.63420,49.54482,6.94,HIP 45974,
142.59813,21.81269,6.94,HIP 46621,
146.56722,-33.50825,6.94,HIP 47950,
146.87768,63.24781,6.94,HIP 48034,
152.34147,-61.54901,6.94,HR 3999,
158.78580,41.90893,6.94,HIP 51813,
161.90303,65.61664,6.94,HIP 52794,
162.24024,-27.91779,6.94,HIP 52883,
165.45721,-64.30391,6.94,HIP 53909,
169.61963,42.31636,6.94,HIP 55218,
171.09066,-5.90998,6.94,HIP 55666,
175.60643,2.36211,6.94,HIP 57107,
176.75380,23.72047,6.94,HIP 57488,
180.01959,19.41937,6.94,HIP 58519,
182.34673,-63.82032,6.94,HIP 59265,
185.02024,13.85505,6.94,HIP 60150,
190.28235,30.43712,6.94,HIP 61902,
194.64096,28.31957,6.94,HIP 63320,
194.71973,-39.10565,6.94,HIP 63350,
197.27372,18.62571,6.94,HIP 64169,
202.07814,31.14923,6.94,HIP 65709,
202.40070,-47.87582,6.94,HIP 65822,
208.01214,-47.86574,6.94,HIP 67700,
209.42844,53.91006,6.94,HIP 68196,
218.36441,-33.31606,6.94,HIP 71179,
218.45718,-67.61765,6.94,HIP 71216,
223.37994,19.88840,6.94,HIP 72859,
224.38314,-25.44178,6.94,HIP 73189,
225.00149,-36.03057,6.94,HIP 73398,
232.47427,80.77106,6.94,HIP 75874,
234.89540,-55.42707,6.94,HIP 76687,
235.84285,11.71101,6.94,HIP 77001,
236.82120,-0.26992,6.94,HIP 77335,
237.10410,-13.49928,6.94,HIP 77433,
238.92614,-8.64764,6.94,HIP 78003,
239.18968,12.47793,6.94,HIP 78097,
247.79484,-34.33280,6.94,HIP 80895,
248.39523,-62.12157,6.94,HIP 81077,
257.82051,24.25241,6.94,HIP 84070,
258.93623,-51.08327,6.94,HIP 84434,
260.23631,66.56272,6.94,HIP 84890,
260.76846,-7.10456,6.94,HIP 85064,
262.64132,-43.22607,6.94,HIP 85682,
263.68930,34.75144,6.94,HIP 86016,
264.00267,-38.10224,6.94,HIP 86119,
266.94813,-34.31068,6.94,HIP 87102,
270.59497,-60.13730,6.94,HIP 88328,
273.04611,33.29170,6.94,HIP 89198,
273.45292,-43.20434,6.94,HIP 89345,
273.91743,-33.09157,6.94,HIP 89486,
273.96210,-36.57376,6.94,HIP 89502,
275.08913,-56.21568,6.94,HIP 89872,
275.25951,-15.23068,6.94,HIP 89938,
276.94122,24.69741,6.94,HIP 90483,
279.17265,-56.22698,6.94,HIP 91245,
279.34968,77.68682,6.94,HIP 91298,
281.99656,-16.77645,6.94,HIP 92246,
282.06155,-33.90819,6.94,HIP 92268,
282.09066,-37.01351,6.94,HIP 92275,
282.09438,15.39413,6.94,HIP 92279,
284.61828,-64.00147,6.94,HIP 93151,
285.49017,19.12487,6.94,HIP 93453,
286.00802,16.46331,6.94,HIP 93632,
287.68637,-76.40468,6.94,HIP 94208,
288.01365,2.62259,6.94,HIP 94331,
289.74609,-33.27829,6.94,HIP 94926,
290.40044,52.37640,6.94,HIP 95156,
290.60695,-31.93662,6.94,HIP 95226,
293.42586,-34.19770,6.94,HIP 96199,
296.46492,46.48554,6.94,HIP 97243,
298.70860,60.61497,6.94,HIP 97989,
305.33946,63.43169,6.94,HIP 100372,
307.28650,12.68105,6.94,HIP 101055,
310.07359,3.44128,6.94,HIP 102010,
310.63993,-84.40711,6.94,HIP 102205,
312.04061,2.71547,6.94,HIP 102653,
315.90009,81.16092,6.94,HIP 103938,
316.42066,-44.94907,6.94,HIP 104125,
322.27639,44.92308,6.94,HIP 106071,
331.51742,-43.96622,6.94,HIP 109108,
332.54283,56.08389,6.94,HIP 109424,
335.36985,14.37017,6.94,HIP 110383,
335.86505,0.60862,6.94,HIP 110522,
336.10392,16.26295,6.94,HIP 110600,
336.56018,-2.78898,6.94,HIP 110753,
337.56558,-42.29107,6.94,HIP 111085,
338.14191,-6.46718,6.94,HIP 111274,
342.86108,26.39102,6.94,HIP 112871,
343.36480,-5.98804,6.94,HIP 113028,
347.53960,57.44834,6.94,HIP 114406,
349.72845,-30.55285,6.94,HIP 115113,
350.00271,61.14985,6.94,HIP 115198,
352.21671,53.66682,6.94,HIP 115899,
354.99951,-47.32650,6.94,HIP 116774,
358.25033,41.34570,6.94,HIP 117769,
358.90809,46.35829,6.94,HIP 117963,
3.61677,-14.43178,6.95,HIP 1161,
4.22916,23.25619,6.95,HIP 1353,
5.70780,29.45428,6.95,HIP 1799,
6.80187,49.98573,6.95,HIP 2151,
7.37232,-3.46928,6.95,HIP 2312,
8.87124,54.20350,6.95,HIP 2782,
10.39400,65.86822,6.95,HIP 3267,
11.44146,56.77489,6.95,HIP 3584,
11.68681,21.62433,6.95,HIP 3650,
12.26942,14.80920,6.95,HIP 3823,
20.02044,41.97053,6.95,HIP 6241,
26.23986,-28.72655,6.95,HIP 8160,
27.91700,-13.23382,6.95,HIP 8672,
37.39693,9.00634,6.95,HIP 11602,
43.52942,-10.44229,6.95,HIP 13520,
46.80340,-1.80275,6.95,HIP 14494,
47.36748,37.30146,6.95,HIP 14666,
47.70482,10.00590,6.95,HIP 14778,
49.63558,44.71955,6.95,HIP 15399,
57.25102,-26.03259,6.95,HIP 17838,
57.71844,23.96147,6.95,HIP 17999,
60.74922,-48.36878,6.95,HIP 18894,
61.96415,62.33010,6.95,HR 1260,
62.19712,50.20047,6.95,HIP 19356,
62.49574,-25.04187,6.95,HIP 19453,
64.87910,-8.11957,6.95,HIP 20179,
65.01142,78.07959,6.95,HIP 20225,
72.17556,18.70943,6.95,HIP 22349,
73.32046,-38.14424,6.95,HIP 22724,
74.26038,49.92207,6.95,HIP 23020,
74.97396,27.32560,6.95,HIP 23228,
75.75868,-42.49791,6.95,HIP 23495,
79.09935,-33.53782,6.95,HIP 24577,
82.74975,-10.08109,6.95,HIP 25840,
85.99414,54.86482,6.95,HIP 27027,
86.17265,12.41532,6.95,HIP 27091,
89.28212,55.94729,6.95,HIP 28168,
91.05030,25.44394,6.95,HIP 28742,
92.02674,-15.90124,6.95,HIP 29083,
92.87395,43.16517,6.95,HIP 29373,
94.84385,23.27451,6.95,12 Gem,
94.99944,-61.32961,6.95,HIP 30094,
96.08811,-16.22456,6.95,HIP 30469,
96.91796,30.64518,6.95,HIP 30747,
101.18422,-61.22423,6.95,HIP 32309,
101.34793,24.67247,6.95,HIP 32369,
101.68599,-47.80446,6.95,HIP 32481,
103.35906,51.51803,6.95,HIP 33085,
103.53159,32.51137,6.95,HIP 33150,
105.39003,-27.22294,6.95,HIP 33846,
108.45718,10.69078,6.95,HIP 34942,
111.07268,-18.34816,6.95,HIP 35922,
112.83298,-14.96560,6.95,HIP 36569,
114.62009,66.23517,6.95,HIP 37196,
115.10940,-30.07972,6.95,HIP 37385,
115.52776,-30.18631,6.95,HIP 37524,
116.51480,-23.14165,6.95,HIP 37906,
116.60034,-49.24104,6.95,HIP 37932,
118.41065,-23.31372,6.95,HIP 38551,
118.45527,-26.26209,6.95,HIP 38571,
119.68824,5.62327,6.95,HIP 38987,
125.69767,-0.86759,6.95,HIP 41068,
126.34272,-55.74861,6.95,HIP 41285,
130.22252,-48.22551,6.95,HIP 42595,
130.71372,73.16921,6.95,HIP 42760,
131.40766,37.29160,6.95,HIP 42983,
134.30682,2.52488,6.95,HIP 43966,
136.90735,31.20056,6.95,HIP 44781,
141.48664,-17.94735,6.95,HIP 46259,
142.32698,-3.16544,6.95,HIP 46522,
154.91961,-59.14609,6.95,HIP 50561,
156.09246,34.17640,6.95,HIP 50951,
158.96517,-49.23107,6.95,HIP 51870,
163.68026,-42.01815,6.95,HIP 53356,
165.45539,29.87132,6.95,HIP 53906,
172.70789,41.28687,6.95,HIP 56165,
174.24174,-38.95954,6.95,HIP 56649,
174.69604,-40.30312,6.95,HIP 56813,
180.43569,-69.19789,6.95,HIP 58662,
182.84082,-3.77887,6.95,HIP 59422,
184.48134,-24.01341,6.95,HIP 59966,
187.67776,-73.08872,6.95,HIP 61045,
187.72333,71.29993,6.95,HIP 61058,
189.27845,-2.32210,6.95,HIP 61578,
189.53029,-55.93122,6.95,HIP 61639,
191.91342,-58.29757,6.95,HIP 62428,
193.56043,75.40930,6.95,HIP 62975,
193.79620,3.04932,6.95,HIP 63056,
194.54088,-23.05514,6.95,HIP 63286,
194.67047,-36.27520,6.95,HIP 63331,
195.07026,-48.60371,6.95,HIP 63464,
196.56488,-55.61167,6.95,HIP 63943,
198.68797,-10.37038,6.95,56 Vir,
199.02773,-57.06159,6.95,HIP 64739,
207.31877,-40.51640,6.95,HIP 67438,
208.16171,-18.70901,6.95,HIP 67744,
209.19994,-46.38601,6.95,HIP 68124,
209.74964,-6.92523,6.95,HIP 68309,
211.19143,25.81774,6.95,HIP 68785,
212.68072,15.29076,6.95,HIP 69260,
213.64581,-66.15415,6.95,HIP 69584,
214.36530,-19.96377,6.95,HIP 69828,
214.97874,67.78249,6.95,HIP 70041,
219.50304,51.57835,6.95,HIP 71548,
222.91905,83.93748,6.95,HIP 72687,
223.57507,32.01686,6.95,HIP 72927,
224.42328,24.67411,6.95,HIP 73203,
229.84086,-9.14652,6.95,HIP 74982,
233.79942,49.99464,6.95,HIP 76303,
235.60724,-49.21755,6.95,HIP 76924,
241.18538,-39.43466,6.95,HIP 78756,
242.88969,-27.15085,6.95,HIP 79343,
243.94698,53.23667,6.95,HIP 79685,
249.09292,33.82178,6.95,HIP 81303,
251.29770,-3.08494,6.95,HIP 82011,
257.48697,26.45537,6.95,HIP 83975,
260.27940,1.44305,6.95,HIP 84905,
268.69952,-34.54217,6.95,HIP 87698,
269.46251,2.25356,6.95,HIP 87939,
270.71220,75.79019,6.95,HIP 88379,
276.88048,-15.37363,6.95,HIP 90459,
277.67154,4.51084,6.95,HIP 90728,
278.13864,-35.34961,6.95,HIP 90904,
279.03267,-6.74206,6.95,HIP 91185,
279.38685,-12.34987,6.95,HIP 91314,
280.66590,-15.52197,6.95,HIP 91758,
280.71094,47.57523,6.95,HIP 91775,
280.88181,-11.33701,6.95,HIP 91847,
281.46387,-10.49279,6.95,HIP 92062,
288.10150,36.18223,6.95,HIP 94366,
289.73326,73.55090,6.95,HIP 94921,
289.88289,22.57075,6.95,HIP 94969,
290.27846,-1.17647,6.95,HIP 95126,
292.33937,31.60866,6.95,HIP 95821,
292.93026,5.76908,6.95,HIP 96047,
294.85036,-69.33788,6.95,HIP 96686,
294.89472,-69.60246,6.95,HIP 96708,
295.76873,39.99712,6.95,HIP 97018,
297.03589,13.45443,6.95,HIP 97431,
299.55561,-36.68693,6.95,HIP 98287,
300.43845,44.11905,6.95,HIP 98610,
302.30580,19.07314,6.95,HIP 99281,
306.10746,24.27762,6.95,HIP 100643,
309.00288,79.43039,6.95,HIP 101634,
310.32978,-17.37845,6.95,HIP 102085,
310.81668,-29.42391,6.95,HIP 102264,
311.17056,-35.82756,6.95,HIP 102381,
314.49881,8.06235,6.95,HIP 103483,
314.68803,-3.84146,6.95,HIP 103550,
318.69234,16.47919,6.95,HIP 104884,
320.68867,-48.45741,6.95,HIP 105560,
322.50372,45.49419,6.95,HIP 106145,
322.84094,-83.03365,6.95,HIP 106259,
323.60760,66.72645,6.95,HIP 106515,
329.61840,3.77692,6.95,HIP 108473,
329.67027,29.81263,6.95,HIP 108490,
330.56665,36.98281,6.95,HIP 108789,
335.46569,63.13998,6.95,HIP 110410,
337.67879,-44.09367,6.95,HIP 111127,
339.73554,-39.15492,6.95,HIP 111819,
341.84033,14.12312,6.95,HIP 112505,
353.79539,12.66201,6.95,HIP 116396,
355.96571,-33.42778,6.95,HIP 117057,
357.14744,36.27454,6.95,HIP 117426,
357.33138,-27.85425,6.95,HIP 117481,
357.60181,63.74363,6.95,HIP 117553,
357.96839,37.89123,6.95,HIP 117673,
0.85945,-36.25119,6.96,HIP 277,
4.96199,-2.47888,6.96,HIP 1587,
9.44037,72.89485,6.96,HIP 2968,
20.57440,18.68270,6.96,HIP 6405,
21.87226,-45.84619,6.96,HIP 6799,
22.07867,-49.00583,6.96,HIP 6861,
23.13555,70.01942,6.96,HIP 7182,
23.71905,8.27485,6.96,HIP 7366,
25.53908,66.79233,6.96,HIP 7956,
31.58406,-15.44627,6.96,HIP 9819,
33.86950,52.51109,6.96,HIP 10514,
35.81061,-29.86932,6.96,HIP 11131,
37.04476,-50.30272,6.96,HIP 11488,
38.88135,-50.85340,6.96,HIP 12060,
41.06085,-25.49539,6.96,HIP 12780,
43.70766,20.37307,6.96,HIP 13571,
47.99523,46.12860,6.96,HIP 14871,
49.28751,6.79989,6.96,HIP 15279,
54.36642,31.12022,6.96,HIP 16900,
54.54259,-59.77638,6.96,HIP 16959,
54.94659,-6.77717,6.96,HIP 17101,
55.19763,-2.33268,6.96,HIP 17183,
55.43982,-47.77573,6.96,HIP 17256,
57.12538,24.34552,6.96,HIP 17791,
59.70768,57.45089,6.96,HIP 18602,
64.77647,-79.52094,6.96,HIP 20144,
66.09279,17.07895,6.96,HIP 20567,
72.19594,-60.25894,6.96,HIP 22358,
77.14724,28.27345,6.96,HIP 23933,
79.36485,60.18168,6.96,HIP 24658,
82.68645,-57.16005,6.96,HIP 25807,
84.90335,37.98889,6.96,HIP 26632,
85.01212,43.32436,6.96,HIP 26666,
90.63885,13.02545,6.96,HIP 28621,
91.68606,-24.92674,6.96,HIP 28966,
91.98327,36.06528,6.96,HIP 29068,
95.35429,-60.02197,6.96,HIP 30215,
95.42409,-8.23605,6.96,HIP 30238,
95.82662,-14.83535,6.96,HIP 30381,
97.61174,-3.02210,6.96,HIP 31010,
98.24043,-48.54452,6.96,HIP 31223,
98.36397,-32.22638,6.96,HIP 31269,
99.65160,61.47772,6.96,10 Lyn,
99.93158,58.09503,6.96,HIP 31872,
100.34342,-7.16871,6.96,HIP 32022,
104.78045,-60.84203,6.96,HIP 33622,
107.38462,-6.04392,6.96,HIP 34559,
107.53617,62.13589,6.96,HIP 34615,
109.71885,38.67359,6.96,HIP 35431,
109.87823,26.82292,6.96,HIP 35494,
110.46135,75.08952,6.96,HIP 35690,
110.59622,-20.50666,6.96,HIP 35746,
112.62117,2.26225,6.96,HIP 36492,
112.74629,-2.16489,6.96,HIP 36541,
113.84817,-15.38250,6.96,HIP 36918,
114.41732,22.34006,6.96,HIP 37121,
117.70236,5.85931,6.96,HIP 38301,
124.65558,-14.56642,6.96,HIP 40713,
125.53411,-40.99146,6.96,HIP 41006,
126.22176,76.96488,6.96,HIP 41239,
126.98172,3.21856,6.96,HIP 41508,
131.93300,-38.94148,6.96,HIP 43179,
134.97348,-22.69152,6.96,HIP 44175,
138.84316,-8.48272,6.96,HIP 45422,
139.16697,-49.57870,6.96,HIP 45522,
139.38721,0.55488,6.96,HIP 45592,
141.70380,-19.15512,6.96,HIP 46336,
144.20401,27.75851,6.96,HIP 47173,
145.14685,13.05378,6.96,HIP 47468,
152.71776,-15.70919,6.96,HIP 49858,
155.11431,-72.13024,6.96,HIP 50626,
160.59162,-47.22028,6.96,HIP 52378,
161.82950,-57.32542,6.96,HIP 52762,
161.92854,-15.10980,6.96,HIP 52804,
165.69257,-59.74099,6.96,HIP 53996,
169.43463,27.36222,6.96,HIP 55170,
172.23163,-43.47925,6.96,HIP 56024,
172.89813,-44.73846,6.96,HIP 56228,
175.24503,-55.57384,6.96,HIP 56992,
176.21849,-73.15054,6.96,HIP 57296,
177.29495,-7.36063,6.96,HIP 57641,
179.50120,67.81210,6.96,HIP 58358,
181.33381,-50.27056,6.96,HIP 58955,
183.65409,39.34225,6.96,HIP 59701,
185.78974,-7.29913,6.96,HIP 60407,
188.38581,7.67919,6.96,HIP 61292,
190.98306,-13.14192,6.96,HIP 62125,
191.14051,43.12660,6.96,HIP 62177,
198.25140,67.30969,6.96,HIP 64482,
200.06124,3.28753,6.96,HIP 65067,
202.04928,50.58729,6.96,HR 5079,
208.97676,-30.57822,6.96,HIP 68043,
213.75614,-40.90064,6.96,HIP 69625,
218.87285,-73.69431,6.96,HIP 71350,
222.42570,7.98675,6.96,HIP 72527,
223.12234,-48.24706,6.96,HIP 72763,
240.81723,-26.71710,6.96,HIP 78647,
243.35667,-4.05157,6.96,HIP 79503,
249.45422,27.04383,6.96,HIP 81426,
250.37583,4.87184,6.96,38 Her,
251.40887,55.31395,6.96,HIP 82051,
253.03230,-2.79833,6.96,HIP 82527,
256.53024,8.62318,6.96,HIP 83675,
259.33560,-30.16445,6.96,HIP 84576,
261.49775,-6.58183,6.96,HIP 85311,
261.65022,-62.92305,6.96,HIP 85363,
265.45738,23.75344,6.96,HIP 86599,
265.48271,4.36680,6.96,HIP 86611,
267.58810,-27.06167,6.96,HIP 87306,
