source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,pmra,pmdec
975609144206919296,114.72114138149159,47.07385171057768,7.613485813140869,8.77774715423584,6.544801235198975,1.167130126455312,2.7032582693543303,-3.361118857841872
2279151956430562048,330.794979912961,73.85066057153993,7.613509178161621,8.598891258239746,6.638914108276367,1.824051099276538,0.6931501369575991,-3.416180886236943
5355993581577880832,151.9080835362481,-54.95501801568182,7.613619804382324,8.466096878051758,6.706136703491211,2.1172899434555257,-24.972172225731484,27.076325151505372
5685949942948067456,149.78537849243477,-16.011578962098913,7.613640785217285,7.621832847595215,7.567185878753662,5.441224205406269,-31.805260405930564,3.2378992650465857
3514974782343927040,185.91546138616732,-20.08837918383194,7.613661766052246,8.079436302185059,6.976901054382324,13.592769302086786,58.76701427599373,-61.914657544549215
4543478574810871552,260.6037666561522,15.136995411706767,7.613724231719971,7.853736400604248,7.203673839569092,16.802458040216646,-62.82530849071016,20.261334531338758
3043248525544127104,119.45421723710813,-6.600698890830999,7.613734722137451,8.337517738342285,6.79010534286499,2.742862104530331,11.652049413499395,-38.30379384552603
5965849182104538240,257.80637698704464,-41.44949718864066,7.613771438598633,8.640518188476562,6.602865695953369,0.3822801133479653,-0.7027408186596671,-2.677344622552077
1757326722887339136,315.2891453841687,11.953385403742441,7.613799095153809,7.803699970245361,7.27540922164917,4.783572063047601,-20.696889946070566,-14.83064286197493
2191747207301547520,323.41002293584387,60.33518232427649,7.613853931427002,7.610043048858643,7.345372200012207,3.040500504601654,10.17809673992227,-0.3648381129925338
1605325291957634432,216.63556202727213,52.62512644413831,7.613857269287109,8.385765075683594,6.756195545196533,1.4771292333632207,-20.192132473062635,-19.640616695620217
4661610168528991872,72.2406264135907,-67.71412384641926,7.613958835601807,7.692697048187256,7.445010185241699,8.864335115144637,-22.9990992417379,-25.24170613656046
1624381099777053312,250.93917500833345,60.83099410198929,7.613968849182129,8.997859954833984,6.4525604248046875,1.6239544750005332,-12.505532963921887,-11.60429176718749
